Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 9.87, -1.01, 10.99, 0.18, 1.75, 1.71
50, -5.02, 3.34, 12.79, -0.13, 0.58, 3.66
100, -19.55, 6.62, 18.66, -1.65, 1.09, 2.02
150, -13.26, 5.38, 12.46, -2.80, 1.86, -0.02
200, -17.54, 4.91, 3.94, -3.33, 0.91, -1.38
250, -11.81, 1.90, -3.60, -2.05, 1.62, -3.42
300, -3.62, -0.69, -0.76, -0.67, 0.68, -3.15
350, -2.74, -1.62, -4.99, 0.15, 1.64, -3.12
400, -0.31, -2.75, -5.83, 2.72, 0.92, -2.05
450, 4.24, -1.96, 1.04, 3.66, 1.13, -0.71
500, 0.66, -0.68, 10.86, 3.00, -1.43, 0.76
550, 9.10, 0.52, 15.11, 2.33, -0.60, 1.92
600, 1.80, 2.89, 16.40, 0.88, 0.63, 3.59
650, -17.48, 4.78, 16.24, -0.16, -0.18, 3.36
700, -7.84, 1.88, 16.07, -1.02, -0.29, 1.87
750, -15.49, 4.52, 14.29, -2.31, -0.08, 1.39
800, -18.90, 3.59, 7.38, -2.76, -0.18, -0.42
850, -11.99, 1.65, -1.09, -1.98, -0.04, -2.00
900, -5.98, 0.00, 3.42, -0.74, 0.28, -2.47
950, 1.04, -3.48, -2.24, -0.15, 0.10, -1.77
