Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.92, -2.23, 8.27, -0.01, 0.00, -0.00
50, -4.44, -2.40, 8.03, -0.00, -0.02, -0.02
100, -4.23, -2.39, 9.26, -0.02, -0.02, 0.03
150, -2.52, -2.82, 11.16, -0.32, 0.08, 0.17
200, -3.90, -3.37, 10.49, -0.48, 0.42, 0.44
250, -8.25, -2.83, 9.58, -0.52, 0.39, 0.48
300, -11.80, -1.97, 11.82, -0.82, 0.21, -0.12
350, -9.99, -1.48, 10.27, -1.12, 0.38, -0.75
400, -5.70, -2.17, 5.40, -1.15, 0.37, -1.02
450, -6.47, -3.00, -1.23, -0.44, 0.74, -1.10
500, -1.93, -3.51, -3.29, 0.63, 0.71, -1.11
550, -0.23, -2.55, -2.90, 1.81, 0.66, -0.64
600, 0.51, -0.68, 8.58, 2.02, -0.30, -0.06
650, 2.00, -2.49, 7.36, 1.48, -0.65, 0.34
700, 2.99, -2.38, 14.09, 1.24, -0.50, 1.05
750, -5.08, -1.78, 17.00, 0.50, -0.43, 1.47
800, -7.16, -1.51, 17.19, -0.29, -0.15, 1.31
850, -13.13, 0.23, 15.03, -1.01, 0.39, 0.80
900, -15.19, 0.34, 8.61, -1.37, 0.39, -0.21
950, -9.71, -0.98, 3.73, -1.15, 0.22, -1.09
