Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.11, 3.68, 14.82, -1.35, 0.37, 2.45
50, -9.90, 5.52, 14.55, -2.72, 0.56, 1.66
100, -19.36, 6.21, 7.37, -3.54, 0.85, 0.79
150, -16.99, 2.59, -0.62, -2.72, 1.19, -1.63
200, -8.59, -0.87, -1.14, -1.49, 0.53, -2.17
250, -11.09, -0.63, -1.27, -0.73, 0.74, -2.67
300, -7.80, -1.15, -1.14, 0.08, -0.12, -2.99
350, 0.34, -3.11, 0.81, 0.61, 0.72, -2.69
400, -0.90, -4.37, -0.48, 1.08, 0.90, -1.61
450, -0.87, -4.71, -6.45, 2.54, 1.57, -1.17
500, 0.79, -1.68, 5.25, 3.40, 0.71, -0.06
550, -1.11, -1.81, 3.46, 2.90, 1.02, 0.66
600, 2.52, 1.22, 13.90, 2.75, 0.48, 1.61
650, -0.43, 3.59, 18.50, 0.89, 0.34, 3.04
700, -7.57, 3.27, 10.54, -0.09, 0.25, 3.75
750, -16.10, 5.45, 15.03, -0.51, 0.32, 2.98
800, -18.58, 6.02, 17.73, -1.96, 0.15, 1.36
850, -16.32, 6.09, 10.72, -3.46, -0.35, -0.09
900, -12.38, 3.81, 0.23, -3.38, 0.43, -1.24
950, -11.07, 0.06, -4.64, -1.69, 0.65, -2.11
