Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.39, -2.29, 11.07, -0.61, 0.78, 0.79
50, -9.47, 2.03, 13.37, -1.22, 0.81, 1.96
100, -21.61, 2.98, 8.99, -1.64, 0.64, 0.23
150, -14.09, 1.42, 5.71, -1.59, 0.24, -1.48
200, -10.78, -0.14, 2.92, -1.19, 0.17, -1.90
250, -3.22, -1.40, 4.06, -0.75, 0.57, -2.10
300, -3.36, -2.26, -0.81, -0.57, 0.85, -1.24
350, -5.88, -2.56, -4.49, 1.07, 0.84, -1.41
400, 0.67, -2.67, -0.39, 1.84, 0.49, -0.81
450, 0.19, -1.92, 2.89, 1.93, -0.21, 0.19
500, -2.02, -1.19, 6.87, 2.20, -0.45, 0.65
550, 2.48, -0.34, 10.61, 1.45, -0.56, 1.33
600, -3.36, 0.66, 15.29, 1.13, -0.87, 1.81
650, -5.90, 0.94, 20.42, -0.10, -0.09, 1.69
700, -10.82, 0.36, 13.75, -1.10, 0.05, 1.47
750, -18.40, 2.36, 11.60, -1.54, 0.40, 0.75
800, -14.87, 1.73, 6.25, -1.74, 0.50, -0.87
850, -12.02, 0.40, -0.04, -1.37, 0.29, -1.51
900, -5.31, -1.43, -4.23, -0.31, 0.11, -1.89
950, 0.49, -2.31, 0.57, 0.95, -0.38, -1.28
