Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.02, -1.83, 9.04, 0.12, 0.16, 0.14
50, -1.50, -2.82, 10.12, 0.02, 0.40, 0.46
100, 0.28, -2.54, 9.56, 0.17, 0.58, 1.00
150, -6.45, 0.51, 15.32, -0.22, 0.64, 1.32
200, -13.86, 2.38, 17.45, -1.31, 0.61, 0.47
250, -11.51, 1.33, 11.04, -1.88, 0.76, -0.59
300, -9.59, 1.76, 7.38, -2.26, 0.62, -1.32
350, -8.60, -0.06, -0.05, -1.95, 0.42, -1.89
400, -2.43, -2.32, -5.24, -0.69, 0.77, -2.01
450, -3.86, -2.56, -8.13, 1.42, 1.00, -1.95
500, 3.67, -1.60, 0.91, 2.69, 0.32, -1.33
550, 5.33, -2.28, 4.69, 2.71, -0.35, -0.13
600, 5.31, -0.70, 9.75, 2.70, -0.61, 1.13
650, 0.69, 1.81, 18.47, 2.21, -0.32, 2.08
700, -3.30, 1.51, 20.88, 0.81, -0.43, 1.91
750, -6.09, 1.97, 20.03, -0.48, -0.04, 2.12
800, -11.62, 2.91, 15.34, -1.61, 0.30, 1.36
850, -14.39, 2.55, 9.65, -2.03, 0.20, 0.29
900, -11.94, 1.45, 5.54, -2.02, 0.28, -0.88
950, -8.10, -0.64, 1.53, -1.26, 0.33, -1.61
