Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 1.87, -0.20, 11.91, -0.05, 0.65, 1.04
50, -5.46, 1.13, 11.00, -0.48, 0.68, 1.66
100, -11.41, 1.71, 11.71, -1.04, 0.68, 1.24
150, -8.66, 1.65, 14.05, -1.93, 0.47, 0.49
200, -10.85, 1.42, 7.58, -2.40, 1.29, -0.09
250, -12.22, -0.18, 4.63, -2.29, 1.06, -1.40
300, -8.28, -1.86, 1.33, -1.48, 1.23, -1.98
350, -7.72, -2.53, 3.59, -0.98, 0.62, -2.08
400, -5.38, -4.02, -0.45, -0.51, 0.71, -2.12
450, 0.27, -6.28, -4.93, 0.64, 0.63, -1.64
500, 1.79, -5.90, -8.81, 2.36, 1.08, -0.27
550, -3.18, 0.08, -0.58, 4.23, 0.09, 0.69
600, -1.02, 0.90, 15.18, 3.18, -2.03, 1.12
650, 1.52, 0.16, 17.06, 1.39, -0.57, 1.62
700, -4.65, -0.57, 7.77, 0.78, -0.28, 1.64
750, -4.22, 2.16, 20.00, 0.15, -0.19, 2.04
800, -9.62, 0.96, 12.60, -0.99, 0.10, 1.36
850, -7.72, 1.31, 13.92, -1.66, -0.01, 1.08
900, -12.12, 1.38, 8.93, -2.14, 0.20, 0.51
950, -12.72, 0.61, 4.04, -1.92, 0.32, -0.69
