Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.77, -1.86, 7.93, 0.01, 0.08, -0.04
50, -4.69, -2.24, 6.64, 0.13, 0.15, 0.00
100, -2.76, -2.78, 8.75, 0.30, 0.15, 0.19
150, 0.83, -2.11, 14.20, -0.05, 0.26, 0.76
200, -10.63, -0.42, 11.11, -0.74, 0.44, 0.88
250, -8.81, -0.74, 10.97, -0.99, 0.40, 0.37
300, -12.69, -0.67, 8.26, -1.24, 0.38, -0.13
350, -12.03, -0.46, 6.71, -1.22, 0.39, -0.89
400, -7.28, -1.29, 4.39, -1.06, 0.37, -1.36
450, -6.22, -2.03, 1.24, -0.61, 0.56, -1.44
500, -4.30, -2.95, -1.83, 0.31, 0.48, -1.61
550, 0.14, -3.44, 1.46, 0.95, 0.31, -1.14
600, -1.20, -3.43, 0.45, 1.38, 0.17, -0.43
650, 0.03, -3.24, 4.65, 1.73, -0.34, -0.08
700, 2.34, -2.23, 8.79, 1.69, -0.33, 0.73
750, -3.41, -0.58, 11.88, 1.29, -0.45, 1.03
800, 0.19, -1.09, 14.46, 0.86, -0.40, 1.25
850, -7.82, -1.03, 13.82, 0.06, -0.19, 1.42
900, -6.46, -1.01, 15.97, -0.32, -0.09, 1.07
950, -12.41, 0.24, 12.28, -0.97, 0.45, 0.92
