Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.69, 2.36, 14.48, -2.14, 0.70, 0.11
50, -13.88, 0.62, 5.20, -2.68, 1.72, -1.52
100, -4.08, -1.41, 3.79, -2.04, 1.32, -1.60
150, -9.82, -2.79, -0.34, -1.45, 1.08, -1.58
200, -8.36, -3.43, -1.61, -0.71, 0.37, -2.01
250, -5.59, -5.01, -5.90, 0.52, 0.33, -1.75
300, -1.14, -4.47, -4.59, 2.01, 0.19, -1.42
350, 1.73, -2.29, 2.55, 3.07, -0.30, -0.25
400, 2.84, -1.73, 7.70, 2.42, -0.42, 0.53
450, 4.07, -0.52, 10.55, 2.15, 0.10, 1.85
500, -1.85, 0.68, 10.65, 1.35, -0.04, 3.06
550, -10.34, 2.02, 15.72, 0.88, -0.24, 2.03
600, -5.37, 1.75, 16.93, -0.35, 0.16, 2.14
650, -13.39, 1.99, 12.44, -1.13, 0.54, 1.43
700, -14.66, 3.37, 13.80, -2.30, 0.13, 0.62
750, -13.83, 1.62, 2.90, -2.26, 0.47, -0.30
800, -11.92, 0.88, 3.38, -1.73, 0.33, -1.38
850, -9.62, -0.32, 1.08, -1.22, 0.06, -1.88
900, -4.62, -1.95, -3.27, -0.17, -0.02, -2.03
950, -4.13, -1.72, 0.04, 1.18, -0.37, -1.73
