Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.20, 2.16, 15.60, -0.21, 0.17, 1.83
50, -12.44, 3.52, 15.11, -1.01, -0.21, 1.89
100, -9.30, 6.64, 19.68, -2.72, 0.53, 0.73
150, -14.47, 4.04, 5.75, -3.40, 1.25, -0.56
200, -9.99, 0.86, -0.36, -2.48, 0.84, -1.65
250, -8.99, -1.18, 1.57, -1.05, 0.86, -2.15
300, -8.12, -0.53, 4.01, -0.67, 0.82, -2.57
350, -1.27, -3.49, -0.46, 0.05, 1.47, -2.62
400, 0.00, -5.74, -9.20, 1.51, 1.07, -1.54
450, 1.95, -2.60, -3.27, 3.80, 1.28, -0.70
500, 3.14, 1.65, 5.57, 4.15, 0.88, 0.86
550, 1.73, 4.33, 18.15, 3.07, 0.36, 2.16
600, -2.29, 5.05, 19.39, 0.76, 0.18, 3.32
650, -14.75, 4.48, 13.80, -0.44, -0.33, 3.13
700, -9.92, 4.07, 13.92, -1.33, -0.94, 1.74
750, -11.45, 4.53, 12.03, -2.14, -0.80, 1.42
800, -14.55, 4.35, 8.03, -2.57, -0.69, 0.04
850, -9.25, 2.15, 3.73, -2.06, -0.39, -1.03
900, -8.86, 0.29, 1.81, -1.27, 0.46, -1.73
950, -1.70, -3.19, -7.14, 0.03, -0.32, -1.61
