Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.77, 3.40, 14.33, -1.16, 0.07, 1.89
50, -11.15, 4.98, 12.35, -2.86, -0.64, 1.77
100, -17.58, 4.32, 7.08, -2.99, -0.43, 0.62
150, -16.99, 2.55, 6.38, -2.26, 0.75, -1.42
200, -7.81, 1.65, 4.06, -1.87, 1.16, -2.79
250, -8.18, -0.06, 0.93, -1.38, 0.96, -2.79
300, -5.64, 0.48, 0.23, -0.50, 1.64, -3.69
350, 3.80, -3.78, -3.75, 0.51, 1.87, -2.75
400, -0.11, -4.66, -6.61, 2.51, 2.22, -1.41
450, -0.99, -1.59, 0.39, 3.57, 1.23, -0.37
500, 3.91, -1.81, 11.19, 2.91, 0.04, 0.52
550, 3.57, -0.26, 7.65, 2.48, 0.37, 2.25
600, -4.80, 2.36, 13.91, 1.44, 0.15, 3.19
650, -10.98, 1.83, 10.28, 0.70, -0.50, 2.56
700, -8.87, 3.58, 19.34, -0.19, -0.40, 2.30
750, -12.35, 3.05, 13.61, -1.72, -0.49, 1.53
800, -13.94, 3.17, 12.12, -2.04, -0.81, 0.85
850, -14.91, 2.44, 5.13, -2.45, -0.36, -0.42
900, -11.42, 0.83, 1.70, -1.73, 0.06, -1.60
950, -4.51, -1.14, 1.53, -0.59, -0.11, -1.90
