Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.01, -0.28, 9.19, -0.24, 1.06, 1.60
50, -9.43, 1.47, 8.78, -0.32, 0.86, 1.80
100, -10.75, 1.10, 14.30, -0.70, 0.85, 0.83
150, -10.39, 2.36, 11.32, -1.71, 1.42, 0.28
200, -11.99, 1.84, 7.54, -2.33, 0.78, -0.36
250, -15.37, 1.45, 3.42, -2.14, 0.64, -1.26
300, -10.14, 0.04, 2.35, -1.43, 0.76, -2.45
350, -6.25, -1.67, 0.05, -0.99, 0.74, -2.76
400, -1.94, -3.73, -1.81, -0.03, 0.73, -2.25
450, 1.04, -5.01, -4.39, 0.88, 1.17, -1.60
500, -0.38, -4.31, -6.15, 2.70, 0.59, -0.39
550, 1.68, -1.26, 4.55, 3.06, -0.34, 0.53
600, -0.63, -1.02, 11.10, 2.60, -0.61, 1.19
650, 3.22, 1.15, 13.96, 1.92, -0.48, 2.40
700, -6.04, 2.85, 18.65, 0.66, -0.09, 3.01
750, -14.83, 2.44, 13.82, -0.55, 0.20, 2.05
800, -10.87, 2.21, 15.66, -1.21, 0.44, 0.93
850, -13.52, 2.63, 9.67, -2.18, 0.46, 0.30
900, -14.18, 1.79, 4.58, -2.23, 0.27, -0.86
950, -7.85, -0.51, 1.67, -1.76, -0.01, -1.43
