Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.47, -1.07, 9.58, 0.10, 0.22, 0.21
50, -1.82, -0.46, 16.08, -0.50, 0.71, 0.95
100, -4.30, -0.41, 10.78, -1.23, 1.14, 1.13
150, -9.08, 0.34, 11.34, -1.49, 0.64, 0.99
200, -16.78, 0.87, 8.30, -1.52, 0.79, 0.16
250, -12.71, 0.30, 7.28, -1.53, 0.62, -1.24
300, -10.29, -0.28, 3.07, -1.23, 0.46, -1.94
350, -6.12, -0.18, 2.47, -0.71, 1.06, -2.33
400, -4.88, -2.30, -6.31, 0.65, 2.00, -2.55
450, 3.18, -3.15, -3.32, 2.08, 1.53, -1.75
500, 3.01, -2.35, -1.30, 2.59, 0.85, -0.11
550, 1.44, -0.79, 7.40, 2.92, 0.25, 0.90
600, 2.26, -0.44, 10.82, 1.83, -0.19, 1.93
650, -4.40, 1.10, 11.96, 1.38, -0.23, 2.42
700, -7.50, 3.55, 21.29, 0.00, -0.15, 2.45
750, -13.98, 3.56, 16.36, -1.61, -0.61, 1.88
800, -19.11, 4.61, 11.98, -2.49, -1.00, 0.74
850, -20.54, 3.60, 2.36, -2.28, -0.00, -1.67
900, -4.11, 0.24, 2.43, -1.19, 0.31, -2.54
950, -0.63, -3.87, -6.82, -0.16, -0.17, -1.52
