Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.10, -1.45, 10.37, 0.16, 0.17, 0.31
50, 1.13, -0.71, 11.71, -0.03, 0.67, 1.31
100, -0.68, 0.10, 12.17, -0.57, 1.41, 1.81
150, -12.37, 2.74, 16.58, -1.74, 1.09, 1.68
200, -13.15, 1.44, 6.69, -2.37, 1.27, 0.33
250, -13.05, -0.44, 4.06, -1.88, 1.05, -0.96
300, -9.87, -0.35, 4.24, -1.57, 0.92, -1.71
350, -8.02, -1.23, 2.35, -1.39, 0.54, -2.16
400, -6.51, -3.71, -3.17, -0.61, -0.26, -2.05
450, -1.18, -5.06, -3.32, 0.79, -0.09, -1.76
500, -0.69, -4.64, -0.02, 1.86, -0.08, -1.13
550, 1.06, -3.81, 2.10, 2.83, 0.05, -0.41
600, 1.97, -1.27, 9.56, 3.07, -0.23, 0.57
650, 4.79, 0.00, 17.85, 2.04, -0.55, 1.78
700, 0.42, 0.67, 15.27, 0.65, 0.80, 2.73
750, -15.93, 2.31, 15.71, -0.34, 0.33, 2.35
800, -11.96, 0.75, 14.50, -1.16, 0.39, 0.47
850, -10.35, 1.68, 12.17, -2.28, 0.61, 0.02
900, -13.95, 0.07, 3.04, -2.15, 0.42, -1.05
950, -8.32, -1.72, 1.64, -1.28, -0.01, -1.81
