Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.49, 0.25, 13.89, -0.44, 0.66, 1.26
50, -9.39, 1.24, 10.31, -1.29, 1.06, 1.08
100, -8.70, 0.88, 9.25, -1.73, 0.93, 0.45
150, -12.91, 1.40, 9.33, -2.06, 0.79, 0.12
200, -15.30, 1.58, 5.43, -2.26, 1.26, -1.10
250, -11.38, -0.26, 2.52, -1.66, 0.77, -2.20
300, -7.31, -1.56, -0.50, -1.26, 0.77, -2.36
350, -4.68, -3.15, -2.87, -0.23, 0.77, -2.19
400, -2.87, -4.54, -9.98, 1.34, 1.06, -1.72
450, 1.00, -2.25, -3.62, 3.16, 0.00, -0.89
500, 1.65, -0.94, 7.95, 3.11, -0.37, 0.20
550, 6.64, -1.04, 6.71, 2.57, -0.26, 1.47
600, -0.82, 2.52, 15.28, 1.94, 0.17, 3.36
650, -15.29, 1.27, 9.11, 0.94, -0.52, 2.38
700, -2.70, 1.79, 17.60, 0.38, -0.06, 1.68
750, -9.84, 2.87, 13.67, -0.83, -0.17, 2.17
800, -15.07, 3.90, 14.27, -1.43, -0.50, 1.02
850, -15.13, 3.92, 7.67, -2.03, -0.15, 0.03
900, -13.83, 3.14, 7.73, -1.96, -0.12, -1.43
950, -8.34, 0.75, 1.03, -1.91, 0.09, -1.98
