Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.32, -0.44, 13.77, -0.53, 0.57, 0.75
50, -8.25, -0.47, 12.21, -1.23, 0.90, 0.67
100, -10.94, 0.32, 11.70, -2.03, 0.76, 0.35
150, -14.57, -0.15, 6.35, -1.97, 0.51, -0.26
200, -13.03, -0.70, 4.76, -1.60, 0.77, -1.52
250, -4.91, -2.21, 2.11, -1.40, 0.72, -1.68
300, -6.61, -3.60, -5.33, -0.43, 0.62, -1.41
350, -6.48, -2.98, -6.74, 1.32, 0.38, -1.33
400, -1.34, -1.84, -1.05, 2.29, -0.04, -1.32
450, 2.15, -0.09, 5.34, 2.71, -0.28, -0.14
500, -0.24, -0.11, 8.77, 2.07, -0.25, 0.64
550, 1.83, -0.50, 9.74, 1.57, 0.02, 1.29
600, -6.91, 0.05, 9.79, 0.94, -0.22, 1.65
650, -3.81, -0.39, 13.29, 0.72, -0.22, 1.24
700, -4.87, 0.35, 16.28, -0.30, -0.12, 1.79
750, -10.82, 0.96, 13.51, -1.23, 0.12, 1.50
800, -12.30, 1.49, 13.15, -1.69, 0.13, 0.79
850, -14.05, 2.47, 8.58, -2.22, 0.29, 0.14
900, -13.03, 0.91, 3.11, -1.89, 0.39, -1.06
950, -7.23, -0.36, 2.19, -1.27, 0.11, -1.48
