Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.37, 1.38, 13.37, 0.77, 0.57, 1.44
50, -3.90, 3.97, 14.86, -0.45, 0.72, 2.49
100, -10.11, 6.24, 18.26, -1.69, 0.41, 1.83
150, -13.54, 6.27, 12.87, -3.10, 0.93, 0.66
200, -12.00, 3.47, 3.52, -3.02, 1.37, -0.75
250, -14.39, 2.20, 0.33, -1.94, 1.09, -2.10
300, -10.18, 1.21, 1.12, -0.88, 0.85, -3.10
350, -4.28, -0.55, 2.02, -0.10, 1.62, -3.42
400, 2.60, -4.33, -1.52, 0.74, 2.10, -2.51
450, 3.05, -6.09, -12.22, 2.55, 2.46, -1.11
500, 0.87, 1.85, -1.50, 4.37, 1.07, 0.94
550, -1.28, 4.18, 13.82, 3.76, 0.14, 1.64
600, -2.98, 4.70, 14.95, 2.22, -0.62, 2.41
650, -3.97, 6.60, 18.11, 1.12, -0.51, 2.96
700, -8.63, 6.56, 18.80, -1.00, -0.76, 2.54
750, -10.00, 5.78, 12.18, -1.78, -0.99, 2.41
800, -16.10, 6.99, 13.09, -2.31, -0.57, 1.11
850, -13.82, 4.55, 5.37, -2.50, -0.30, -0.69
900, -9.25, 2.46, 5.24, -1.63, 0.26, -1.63
950, -1.90, 0.11, 1.91, -1.38, 0.35, -1.91
