Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -13.09, 4.20, 17.92, -1.98, 0.37, 1.46
50, -16.03, 4.77, 11.98, -3.17, 0.78, 0.16
100, -14.58, 2.58, 3.49, -3.16, 0.92, -1.35
150, -11.21, 0.63, -1.46, -2.01, 0.73, -2.64
200, -3.81, -0.81, -0.27, -1.09, 1.09, -3.08
250, 2.16, -3.68, -7.34, 0.16, 1.52, -2.52
300, -1.24, -3.03, -8.77, 2.70, 1.70, -1.19
350, 1.31, -0.38, 2.08, 3.55, 0.74, -0.55
400, 2.13, 0.22, 8.11, 3.46, -0.31, 0.57
450, 1.75, 1.57, 17.44, 2.18, -0.90, 1.78
500, 0.26, 0.63, 13.56, 1.17, -0.50, 2.21
550, -5.81, 1.16, 21.67, 0.18, 0.05, 2.59
600, -15.79, 3.10, 17.00, -1.45, -0.19, 1.87
650, -13.71, 1.97, 13.50, -1.63, 0.16, 0.44
700, -13.73, 1.98, 8.64, -2.27, 0.53, -0.81
750, -6.04, -1.00, 0.11, -1.87, 0.43, -1.19
800, -5.60, -2.72, -2.65, -0.67, 0.11, -1.12
850, -4.89, -3.58, -7.44, 1.26, -0.30, -0.69
900, -0.45, -0.75, 10.60, 1.43, -1.09, -0.58
950, -1.26, -1.39, 12.09, 0.67, -0.16, -0.11
