Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.79, -2.32, 7.82, 0.11, 0.08, 0.01
50, -1.19, -2.83, 8.00, 0.17, 0.18, 0.31
100, -1.43, -1.97, 10.07, 0.20, 0.45, 0.88
150, -8.40, -0.90, 11.21, -0.33, 0.53, 0.87
200, -5.16, -0.45, 14.19, -0.71, 0.61, 0.52
250, -8.35, -0.32, 10.31, -1.53, 0.67, 0.47
300, -8.44, -1.23, 8.70, -1.49, 0.32, 0.09
350, -11.17, -1.58, 6.75, -1.59, 0.40, -0.28
400, -10.52, -2.05, 4.74, -1.27, 0.49, -1.17
450, -9.69, -2.58, 1.94, -0.84, 0.22, -1.65
500, -5.34, -2.95, 2.20, -0.29, 0.21, -2.05
550, -0.74, -4.93, -2.21, 0.59, 0.74, -1.52
600, -1.08, -4.45, -0.67, 2.00, 0.93, -1.02
650, 0.02, -2.72, 4.44, 2.41, 0.30, -0.17
700, -0.66, -2.60, 9.57, 1.75, -0.11, 0.34
750, -2.63, -2.73, 8.62, 1.48, -0.24, 0.83
800, -2.16, -2.73, 8.25, 1.11, -0.06, 1.04
850, -4.55, -0.89, 13.22, 0.95, -0.29, 1.29
900, -3.25, -0.47, 13.70, 0.32, -0.07, 1.37
950, -4.02, 0.06, 13.35, -0.32, 0.18, 1.94
