Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -13.35, 6.02, 14.75, -2.43, 0.29, 1.06
50, -15.04, 5.67, 8.30, -3.17, 0.46, -0.46
100, -15.11, 3.90, 3.65, -2.79, 0.61, -1.63
150, -9.58, 2.89, 2.87, -2.64, 0.72, -2.94
200, -4.03, -1.38, -2.73, -1.61, 1.20, -2.89
250, -3.00, -4.64, -4.84, -0.37, 0.76, -2.10
300, -2.23, -5.79, -6.49, 1.38, 1.37, -1.68
350, 1.74, -4.92, -1.91, 2.54, 1.68, -0.57
400, -0.12, -3.18, -2.00, 3.70, 1.22, 0.82
450, 0.35, 3.00, 7.08, 3.78, 0.47, 2.41
500, -4.83, 2.68, 13.18, 2.56, 0.07, 2.62
550, -5.02, 6.93, 16.91, 1.06, -0.08, 3.26
600, -10.83, 8.54, 18.05, -0.75, 0.05, 3.39
650, -15.88, 6.51, 12.50, -2.06, -0.93, 2.40
700, -13.26, 8.34, 14.57, -3.13, -0.90, 1.59
750, -20.03, 8.85, 6.85, -3.87, -0.31, -0.08
800, -13.55, 3.77, -3.53, -2.58, 0.67, -2.36
850, -5.51, 0.99, 2.52, -1.08, 1.06, -2.95
900, -2.05, -1.78, 0.07, -0.88, 0.56, -2.44
950, 0.46, -4.99, -7.93, 0.78, 0.82, -1.51
