Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -13.14, 6.60, 19.34, -2.01, -0.37, 2.50
50, -27.39, 10.06, 13.12, -3.71, 0.12, 0.07
100, -15.12, 6.04, 0.83, -3.18, 1.08, -3.00
150, -5.17, 2.15, -0.21, -1.95, 1.40, -3.59
200, -5.50, -0.33, -2.24, -1.51, 1.20, -3.35
250, -1.06, -3.13, -6.48, 0.16, 0.30, -2.70
300, -3.33, -5.19, -8.26, 1.78, 0.97, -2.60
350, 10.34, -4.66, -4.33, 3.68, 0.99, -1.09
400, 11.05, -2.08, 5.11, 4.22, 1.58, 1.25
450, -0.29, 8.94, 15.24, 3.54, 0.12, 4.11
500, -9.00, 5.62, 19.12, 1.36, 0.85, 3.14
550, -8.26, 1.58, 6.98, 0.88, 0.11, 2.53
600, -10.94, 6.97, 26.48, -0.29, 0.16, 2.34
650, -14.69, 7.09, 13.69, -3.18, -0.46, 1.28
700, -17.01, 6.44, 9.88, -3.49, -0.85, 0.20
750, -19.41, 7.51, 4.26, -3.68, -0.13, -1.99
800, -5.64, -0.02, -11.90, -1.72, 0.90, -3.60
850, 1.51, -4.11, -10.13, 1.89, 0.28, -2.39
900, 6.86, -3.11, 13.84, 2.02, -0.38, -1.09
950, -0.47, -2.15, 11.24, 0.85, 0.09, 0.67
