Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -14.64, 3.44, 14.38, -1.64, 0.52, 2.18
50, -10.17, 3.74, 15.91, -2.85, -0.24, 1.10
100, -13.82, 5.29, 8.97, -4.05, 0.20, 0.95
150, -19.03, 0.24, -6.10, -2.50, 1.42, -1.45
200, -8.47, -0.56, 4.67, -0.63, 0.55, -2.28
250, -6.80, -0.91, 3.77, -1.04, 0.66, -2.29
300, -4.87, -2.87, -3.92, -0.10, 0.54, -2.45
350, -0.27, -2.74, 0.35, 1.16, 0.91, -2.15
400, 0.20, -3.40, -0.33, 1.47, 0.74, -1.26
450, -0.51, -3.05, -4.82, 2.92, 1.15, -0.66
500, 2.93, -1.55, 10.01, 2.94, -0.17, 0.21
550, 0.21, -0.52, 3.43, 2.95, 0.51, 1.33
600, -1.13, 2.45, 12.61, 2.49, -0.57, 1.83
650, -3.56, 5.25, 24.18, 1.37, -0.30, 2.53
700, -7.82, 3.79, 19.47, -0.49, 0.48, 2.38
750, -13.74, 2.61, 15.28, -1.17, 0.55, 1.61
800, -12.22, 3.73, 12.61, -2.32, 0.55, 0.73
850, -13.86, 3.14, 5.98, -2.57, 0.79, -0.26
900, -10.90, 1.25, 2.39, -2.09, 0.32, -1.26
950, -8.74, -0.76, -0.40, -1.13, 0.32, -1.60
