Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.35, 0.51, 7.26, -0.02, -0.09, 1.73
50, -5.61, 5.27, 18.18, -0.33, -0.49, 2.34
100, -9.07, 6.05, 20.48, -2.25, -0.09, 1.86
150, -12.83, 6.64, 10.32, -3.28, 0.70, 0.82
200, -12.20, 5.66, 8.16, -3.43, 0.92, -0.87
250, -12.16, 3.00, 3.04, -3.34, 0.50, -1.99
300, -5.04, -1.09, -2.37, -2.02, 0.83, -2.60
350, -3.42, -3.19, 0.14, -0.72, 1.03, -2.38
400, -0.47, -4.94, -3.12, 0.12, 1.33, -1.86
450, -1.99, -4.98, -6.04, 2.09, 2.02, -0.99
500, -0.77, -3.25, -6.53, 3.93, 2.41, -0.50
550, -4.22, 2.50, 7.13, 4.37, 0.30, 1.14
600, 3.80, 3.21, 17.54, 3.14, -0.28, 1.67
650, -3.73, 5.42, 20.68, 1.26, -0.57, 2.90
700, -10.39, 6.02, 19.08, -0.09, -0.19, 3.04
750, -11.77, 4.27, 14.42, -1.67, -0.95, 1.64
800, -8.51, 5.49, 16.38, -2.67, -1.47, 1.61
850, -17.42, 5.82, 7.78, -3.28, -0.91, 0.49
900, -12.47, 2.09, 1.12, -2.35, 0.13, -1.59
950, -3.12, -0.98, 1.76, -1.13, 0.23, -2.05
