Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.01, -3.00, 10.29, -0.05, 0.14, 0.07
50, -3.45, -3.51, 10.51, -0.17, 0.40, 0.27
100, -7.10, -2.99, 11.21, -0.29, 0.45, 0.16
150, -8.96, -1.82, 12.56, -0.66, 0.53, -0.35
200, -7.91, -1.73, 11.10, -1.06, 0.49, -0.76
250, -6.68, -2.00, 6.56, -1.09, 0.43, -1.04
300, -6.73, -1.94, 4.36, -0.87, 0.40, -1.29
350, -3.06, -2.88, 0.40, -0.29, 0.17, -1.59
400, 1.74, -3.87, -1.53, 0.60, 0.60, -1.04
450, -0.22, -2.49, 1.39, 1.58, 0.20, -0.36
500, 0.03, -2.55, 6.69, 1.57, -0.51, -0.10
550, 1.82, -2.96, 7.65, 1.54, -0.42, 0.38
600, -1.23, -2.63, 11.79, 1.22, -0.73, 0.70
650, 2.20, -3.35, 12.72, 1.05, -0.52, 0.96
700, -2.38, -1.61, 17.82, 0.39, -0.27, 1.46
750, -5.20, -1.19, 17.22, -0.24, 0.27, 1.31
800, -8.59, -0.44, 14.35, -1.00, 0.98, 1.00
850, -9.99, -0.62, 9.33, -1.30, 0.98, 0.49
900, -11.81, -0.53, 5.54, -1.15, 0.57, -0.16
950, -9.07, -0.36, 4.20, -0.90, 0.36, -0.94
