Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.52, -0.84, 10.20, -1.33, 0.37, 1.41
50, -7.17, 1.65, 10.86, -1.63, 1.27, 1.43
100, -19.31, 2.95, 8.44, -1.94, 1.01, 0.30
150, -15.39, 1.33, 5.28, -1.79, 0.94, -1.47
200, -6.95, -0.12, 1.13, -1.59, 0.88, -2.17
250, -5.54, -2.03, -2.43, -0.59, 0.61, -1.87
300, -5.48, -2.58, -5.29, 0.53, 0.65, -1.84
350, -2.13, -2.42, -4.61, 2.13, 0.19, -1.41
400, 3.13, -1.83, -0.40, 2.88, -0.26, -0.44
450, 0.53, -0.23, 9.69, 2.68, -0.64, 0.63
500, 0.71, -0.40, 10.06, 1.91, -0.45, 1.08
550, -0.59, 0.85, 12.80, 1.47, -0.10, 2.33
600, -8.28, 2.68, 17.53, 0.68, -0.53, 2.34
650, -9.18, 2.85, 15.86, -0.53, 0.05, 1.84
700, -13.41, 3.56, 16.75, -1.30, 0.21, 1.16
750, -14.79, 4.16, 11.17, -2.46, 0.36, 0.22
800, -14.56, 2.91, 4.81, -2.42, 0.27, -1.00
850, -11.45, 1.50, 2.65, -1.97, 0.26, -1.86
900, -2.84, -2.24, -4.36, -0.74, 0.02, -1.98
950, -3.95, -2.80, -6.76, 0.91, 0.07, -1.34
