Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.69, 0.68, 12.57, 0.11, 0.51, 1.77
50, -10.22, 1.36, 12.23, -0.49, 0.98, 1.63
100, -8.04, 0.80, 10.76, -0.80, 0.78, 1.11
150, -10.72, 3.25, 15.17, -1.84, 0.83, 0.93
200, -17.53, 2.28, 5.29, -1.95, 1.17, -0.46
250, -12.00, 2.14, 6.86, -1.79, 0.55, -2.02
300, -4.76, -0.65, 1.96, -1.70, 0.79, -2.09
350, -5.77, -2.52, -2.01, -0.67, 0.49, -1.79
400, -3.18, -2.51, 0.41, 0.21, 0.60, -1.85
450, -0.29, -3.71, -2.24, 0.95, 0.68, -0.99
500, -4.33, -2.81, -3.23, 2.12, -0.07, -0.59
550, -0.98, -1.14, 3.56, 2.97, -0.43, -0.12
600, 1.56, -0.41, 13.25, 2.22, -0.74, 0.27
650, 6.07, -1.26, 10.23, 1.75, 0.09, 1.97
700, -7.29, 1.51, 14.43, 1.07, -0.50, 2.55
750, -6.94, 2.19, 17.29, -0.01, -0.11, 1.76
800, -10.20, 2.51, 17.81, -1.13, 0.16, 1.56
850, -12.01, 4.42, 18.80, -2.44, 0.30, 0.84
900, -19.92, 6.43, 6.33, -3.82, 0.40, -0.42
950, -11.38, 0.17, -6.76, -1.88, 0.49, -2.69
