Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.81, 0.24, 13.27, -0.36, 1.03, 2.08
50, -10.12, 0.83, 9.22, -0.66, 0.51, 2.33
100, -5.81, 2.84, 15.76, -1.31, 0.40, 1.88
150, -18.44, 5.44, 14.22, -2.59, 1.31, 0.69
200, -13.75, 1.47, 2.71, -2.24, 1.36, -1.14
250, -10.45, 0.58, 5.42, -1.72, 0.74, -2.05
300, -8.18, -0.26, 2.68, -1.48, 0.70, -2.35
350, -5.02, -2.17, -2.31, -0.70, 0.62, -2.50
400, -1.52, -4.01, -6.68, 0.76, 0.83, -1.92
450, -4.17, -2.09, -1.56, 2.17, 0.67, -1.57
500, 0.55, -1.69, 2.16, 2.94, 0.20, -1.18
550, 3.85, -0.78, 8.23, 2.94, -0.47, 0.09
600, 4.72, -0.95, 14.88, 2.07, -0.34, 1.30
650, -4.71, -0.02, 11.02, 1.05, -0.05, 2.01
700, 0.03, -0.24, 13.79, 1.01, -0.11, 1.80
750, -4.57, 1.79, 18.76, -0.20, -0.05, 2.55
800, -12.77, 1.44, 13.69, -1.04, -0.24, 1.76
850, -11.02, 1.95, 12.77, -1.48, 0.24, 1.02
900, -15.90, 2.44, 9.81, -2.09, 0.53, -0.15
950, -8.93, -0.50, 1.79, -1.70, 0.51, -1.05
