Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.76, 0.69, 12.49, -0.58, 0.79, 1.41
50, -9.71, 1.36, 10.28, -1.35, 1.12, 0.92
100, -4.39, 0.74, 10.64, -1.62, 0.98, 0.67
150, -15.38, 1.82, 10.80, -2.09, 0.81, 0.03
200, -11.93, 1.20, 5.42, -2.36, 0.97, -1.13
250, -9.25, -1.02, 2.53, -1.59, 0.91, -1.98
300, -5.30, -2.40, 2.19, -1.19, 0.92, -2.06
350, -5.84, -4.32, -1.55, -0.42, 0.86, -1.75
400, -3.77, -4.44, -1.07, 0.35, 0.63, -1.48
450, -3.29, -5.45, -7.55, 1.55, 1.12, -1.08
500, -0.74, -3.16, -4.37, 3.48, 0.52, -0.51
550, 2.31, 1.17, 9.76, 3.83, -0.75, 0.78
600, -1.38, 0.87, 17.16, 2.29, -0.87, 1.18
650, 1.34, 1.04, 16.66, 1.02, -0.10, 2.01
700, -4.46, -0.21, 7.70, 0.16, 0.11, 2.83
750, -9.87, 1.90, 11.50, 0.73, -0.42, 2.27
800, -7.67, 3.39, 13.02, -0.36, 0.19, 1.81
850, -12.59, 3.11, 10.81, -0.69, 0.15, 1.26
900, -8.38, 3.41, 13.86, -1.65, 0.42, 0.47
950, -13.82, 2.77, 7.91, -2.14, 0.34, -0.20
