Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -15.67, 1.65, 0.17, -2.65, 0.86, -1.29
50, -11.50, -0.17, -0.87, -1.36, 0.85, -2.36
100, -11.27, -0.14, -0.67, -0.80, 0.94, -2.95
150, -6.79, 0.02, -1.34, 0.01, 1.57, -3.41
200, 2.89, -3.18, -0.06, 0.81, 1.35, -3.19
250, 5.28, -6.20, -11.76, 2.08, 2.68, -1.09
300, -4.21, -1.62, 0.32, 3.74, 0.62, 0.07
350, 6.85, -3.57, 8.99, 2.98, 0.57, 0.90
400, 7.04, 0.98, 9.08, 2.21, 0.07, 3.79
450, -11.71, 3.59, 9.54, 1.35, -0.87, 4.00
500, -9.73, 4.02, 17.18, 0.95, -0.38, 2.93
550, -14.22, 4.39, 20.70, -1.17, -0.55, 2.37
600, -14.17, 4.53, 11.83, -2.76, -0.97, 1.59
650, -18.47, 4.20, 10.32, -2.78, -0.72, 0.35
700, -14.83, 3.00, 1.47, -2.92, -0.60, -0.98
750, -11.59, -0.71, -3.91, -1.24, -0.23, -1.94
800, -4.14, -1.91, -1.95, 0.20, 0.13, -2.26
850, 0.27, -3.05, -1.95, 1.38, 0.17, -1.41
900, 1.70, -1.80, 10.29, 1.55, -0.01, -0.45
950, -2.39, -2.54, 11.46, 0.86, -0.08, 0.57
