Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.14, -0.44, 9.46, -0.13, 0.46, 0.04
50, -5.82, -0.46, 10.85, -0.50, 0.71, 0.28
100, -5.98, -1.63, 8.60, -0.77, 0.37, 0.41
150, -10.02, 0.30, 10.44, -0.94, 0.43, 0.59
200, -15.32, 1.39, 10.12, -1.24, 0.73, -0.30
250, -10.54, 0.76, 5.89, -1.37, 0.45, -1.11
300, -11.00, 0.20, 1.20, -1.02, 0.49, -1.55
350, -7.09, -0.69, -1.57, -0.38, 0.25, -1.86
400, -2.08, -1.90, -1.41, 0.22, 0.05, -1.66
450, -1.21, -2.23, -2.57, 1.02, 0.19, -0.83
500, -0.77, -2.10, 1.45, 1.53, -0.36, -0.35
550, -1.61, -1.65, 5.83, 1.57, -0.55, 0.11
600, -0.34, -1.48, 9.52, 1.37, -0.62, 0.57
650, -1.24, -1.98, 11.48, 1.06, -0.61, 0.94
700, -3.30, -1.70, 15.22, 0.60, -0.26, 1.35
750, -5.66, -1.42, 15.84, -0.13, 0.11, 1.49
800, -12.61, 0.39, 15.44, -0.82, 0.43, 1.27
850, -16.06, 1.80, 10.78, -1.46, 0.55, 0.40
900, -12.55, 0.81, 6.65, -1.56, 0.25, -0.55
950, -11.72, -0.19, 1.30, -1.20, 0.09, -1.08
