Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.46, 6.11, 15.15, -1.17, -0.38, 2.84
50, -9.87, 7.83, 15.93, -2.63, -0.13, 2.48
100, -16.41, 9.87, 13.70, -3.81, 1.06, 0.81
150, -14.10, 6.74, 0.62, -3.80, 1.82, -1.38
200, -8.59, 1.50, -2.54, -2.16, 1.41, -2.51
250, -6.98, 0.35, 3.03, -1.08, 0.70, -2.68
300, -4.71, -0.93, 4.43, -1.12, 0.68, -2.54
350, -3.08, -3.84, -0.79, -0.64, 0.75, -2.23
400, -3.28, -4.96, -2.03, 0.58, 1.10, -1.83
450, -2.53, -5.04, -0.32, 1.27, 1.19, -1.38
500, -4.53, -4.11, -4.53, 2.73, 1.03, -1.08
550, 1.87, -2.39, 5.37, 3.60, 0.72, -0.40
600, 1.08, -0.34, 8.52, 3.19, 0.44, 1.11
650, -1.61, 1.72, 12.62, 2.65, 0.59, 1.87
700, -2.45, 3.44, 15.36, 1.29, 0.76, 2.89
750, -11.46, 3.18, 10.19, 0.19, 0.01, 2.72
800, -9.98, 3.84, 13.55, -0.35, 0.23, 1.99
850, -13.07, 4.81, 14.97, -1.65, -0.14, 1.39
900, -15.83, 4.70, 8.46, -2.78, -0.87, 0.68
950, -13.74, 3.03, 2.70, -2.39, -0.30, -0.93
