Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.46, -0.89, 6.04, 0.70, 0.30, 0.06
50, 3.50, 1.39, 16.67, -0.03, 0.73, 1.62
100, -6.74, 3.17, 12.93, -1.42, 0.71, 2.72
150, -17.03, 5.09, 14.54, -2.39, 0.64, 1.92
200, -18.20, 6.40, 9.12, -3.74, 0.13, 0.36
250, -18.81, 2.81, -1.98, -3.15, 0.97, -1.72
300, -8.72, -0.57, -0.61, -1.07, 0.77, -2.78
350, -6.90, -0.90, 4.58, -0.99, 0.51, -2.46
400, -7.34, -3.45, -4.31, -0.26, 0.13, -2.41
450, -0.51, -3.76, -2.04, 0.98, 0.59, -2.39
500, 0.22, -4.13, -0.19, 1.50, 1.19, -1.42
550, -0.14, -4.25, -5.90, 2.81, 1.69, -0.65
600, -1.88, 0.02, 4.24, 3.83, 1.09, 0.30
650, -0.08, 0.28, 10.41, 3.05, 1.63, 0.90
700, 0.34, 1.94, 15.25, 1.66, 0.89, 2.32
750, -3.44, 3.41, 9.26, 0.54, 0.62, 3.63
800, -14.55, 5.15, 12.63, 0.10, 0.07, 3.37
850, -11.26, 5.11, 13.55, -1.06, -0.24, 2.50
900, -16.54, 6.55, 14.74, -2.39, -0.57, 1.93
950, -16.51, 6.25, 6.55, -3.43, -0.82, 0.43
