Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.70, 3.66, 13.56, -0.58, 1.27, 2.59
50, -18.02, 5.23, 12.31, -1.16, 1.39, 1.28
100, -13.68, 6.56, 14.19, -2.87, -0.12, -0.03
150, -16.12, 5.54, 5.61, -3.64, -0.45, -0.91
200, -12.55, 1.72, -2.63, -2.21, 0.92, -2.62
250, -7.90, 2.52, 9.05, -1.24, 1.27, -3.09
300, -1.30, -0.44, -1.50, -1.50, 3.01, -3.85
350, 2.31, -7.08, -16.28, 0.91, 2.25, -2.22
400, 1.68, -4.67, -6.14, 3.47, 1.38, -1.26
450, 7.25, -1.49, 0.11, 4.34, 0.67, 0.86
500, 3.42, 3.70, 12.55, 3.91, 0.29, 2.70
550, -7.45, 5.64, 17.59, 1.76, 0.20, 3.48
600, -11.65, 3.61, 8.18, 0.86, -0.46, 3.05
650, -11.22, 5.62, 19.32, -0.01, -0.78, 2.17
700, -10.71, 4.94, 17.18, -2.36, -2.11, 1.96
750, -17.84, 5.83, 10.91, -3.08, -1.98, 0.91
800, -14.74, 3.58, 4.09, -2.61, -0.81, -1.11
850, -5.08, -0.52, -0.10, -1.56, -0.43, -1.74
900, -0.95, -3.62, -4.35, 0.02, 0.05, -1.51
950, 1.35, -2.38, 7.71, 1.26, -0.19, -0.78
