Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 3.98, -1.86, 4.97, 1.32, 0.21, 0.92
50, -1.28, 5.12, 23.71, 0.49, 0.62, 2.40
100, -19.19, 4.69, 14.46, -1.46, 1.18, 1.70
150, -9.21, 3.69, 10.65, -2.28, 1.05, 0.27
200, -15.27, 3.07, 5.39, -2.75, 0.40, -0.02
250, -15.21, 1.49, 3.83, -1.81, 0.90, -1.55
300, -9.40, 0.28, 4.23, -1.52, 0.48, -2.30
350, -7.90, -1.84, -1.58, -0.62, 0.94, -2.40
400, -6.72, -2.68, -10.32, 1.29, 2.13, -2.81
450, 3.82, -2.64, -4.15, 2.83, 0.87, -1.96
500, 8.66, -0.20, 7.00, 3.56, -0.35, 0.29
550, 5.14, 0.68, 9.67, 2.34, -0.14, 2.05
600, 2.23, 3.53, 16.07, 1.67, -0.33, 3.66
650, -15.14, 5.46, 17.03, -0.12, 0.18, 2.88
700, -13.07, 4.80, 20.93, -1.32, -0.39, 1.59
750, -19.09, 5.86, 15.32, -3.14, -0.84, 0.70
800, -20.37, 4.75, -2.21, -3.21, 0.42, -1.71
850, -6.73, -2.07, -13.98, -0.02, 0.78, -2.89
900, -0.29, -1.49, -1.02, 2.51, -0.01, -1.93
950, 7.47, -1.67, 12.63, 1.48, -0.46, -0.22
