Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.73, -1.50, 9.44, -0.32, 0.18, 0.26
50, -5.43, -2.27, 8.84, -0.51, 0.42, 0.40
100, -9.10, -1.33, 8.97, -0.80, 0.59, 0.52
150, -13.90, 0.33, 10.75, -1.25, 0.42, 0.14
200, -14.14, -0.58, 5.62, -1.53, 0.38, -1.08
250, -9.10, -1.30, 3.24, -1.29, 0.44, -1.63
300, -8.05, -2.56, -2.49, -0.60, 0.31, -1.78
350, -3.91, -3.52, -2.78, 0.41, 0.38, -1.70
400, -3.44, -3.33, -3.79, 1.53, 0.37, -1.24
450, -1.07, -2.84, 0.91, 2.13, 0.06, -0.82
500, 1.00, -2.79, 6.93, 2.15, -0.25, 0.06
550, -0.04, -2.67, 7.54, 1.77, -0.11, 1.04
600, -4.78, -0.87, 12.18, 1.27, -0.34, 1.51
650, -4.87, -1.11, 13.04, 0.62, -0.31, 1.72
700, -9.71, -0.27, 15.04, -0.24, -0.02, 1.61
750, -10.50, 0.34, 14.09, -1.04, 0.12, 1.08
800, -13.74, 0.65, 9.29, -1.52, 0.47, 0.45
850, -11.99, -0.09, 5.45, -1.54, 0.32, -0.53
900, -10.47, -1.28, 1.16, -1.22, 0.26, -0.73
950, -9.22, -2.13, -0.48, -0.34, 0.11, -1.34
