Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.07, -1.83, 5.89, 0.50, -0.06, 0.78
50, -0.48, 0.08, 10.57, 0.10, 0.42, 1.99
100, -4.66, 1.08, 8.03, -0.32, -0.05, 2.79
150, -7.69, 3.65, 16.36, -0.60, -0.08, 2.82
200, -17.78, 8.34, 18.08, -2.91, 0.16, 1.82
250, -20.08, 7.13, 5.38, -4.11, -0.13, -0.44
300, -13.71, 2.98, -2.21, -2.86, 0.07, -2.28
350, -7.76, 1.21, 3.51, -1.84, 0.15, -2.93
400, -4.52, -0.47, 4.41, -1.70, 0.72, -2.90
450, -3.55, -3.91, -4.39, -0.97, 0.72, -2.46
500, 0.85, -6.06, -5.83, 0.85, 0.56, -1.95
550, 2.10, -5.42, -8.97, 3.15, 2.37, -0.66
600, -2.35, -0.36, 0.01, 4.37, 1.36, 0.63
650, -1.07, 1.52, 15.59, 4.08, 0.37, 1.40
700, 5.51, 2.45, 16.62, 2.10, 0.68, 2.45
750, -6.23, 6.56, 21.08, 0.36, 0.23, 3.92
800, -17.60, 5.22, 13.04, -1.55, -1.34, 2.87
850, -11.12, 4.32, 15.60, -2.20, -1.81, 1.60
900, -17.20, 6.23, 14.02, -3.11, -0.85, 0.43
950, -14.13, 4.67, 3.96, -3.52, -0.92, -1.50
