Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.51, 1.87, 6.62, -0.29, 0.35, 2.36
50, -8.74, 4.18, 11.41, -0.69, -0.41, 2.53
100, -9.51, 5.17, 15.81, -1.73, -0.96, 2.26
150, -18.47, 9.98, 18.53, -3.30, -0.01, 1.03
200, -19.46, 8.67, 6.34, -4.09, 0.98, -2.06
250, -3.39, 2.49, -3.69, -2.63, 1.28, -3.16
300, -5.61, -0.62, -0.24, -1.14, 1.11, -2.87
350, -3.99, -2.05, 1.03, -0.58, 0.29, -2.63
400, -2.12, -4.72, -0.39, 0.16, 0.71, -2.20
450, -0.39, -5.00, -0.72, 1.31, 1.80, -1.57
500, -4.49, -4.49, -6.34, 3.16, 2.37, -1.16
550, 3.48, -0.85, 3.58, 4.08, 1.07, 0.30
600, 1.16, 1.08, 10.43, 3.44, 0.47, 1.57
650, 3.89, 4.93, 15.58, 2.56, 0.28, 3.49
700, -10.66, 6.96, 14.35, 0.76, -0.16, 3.83
750, -13.86, 7.77, 22.61, -0.55, -0.41, 2.41
800, -7.86, 7.37, 16.83, -2.93, -0.83, 2.02
850, -20.53, 6.58, 8.16, -3.19, -1.17, 0.95
900, -15.93, 4.52, 0.21, -2.62, 0.26, -1.74
950, -3.78, 0.64, 1.58, -0.95, 0.56, -2.74
