Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 5.10, 0.48, 15.06, -0.09, 0.64, 2.32
50, -10.72, 2.69, 11.23, -1.02, 0.26, 3.09
100, -10.40, 3.80, 14.13, -1.40, 0.17, 2.36
150, -12.80, 4.75, 9.41, -2.22, 0.42, 1.80
200, -12.03, 2.60, 7.47, -2.28, 0.41, 0.68
250, -16.01, 2.63, 5.98, -2.17, 1.10, -0.56
300, -14.65, 1.88, 2.55, -1.70, 0.86, -2.34
350, -7.16, 0.77, 2.06, -1.07, 0.81, -3.03
400, -6.00, -1.02, 0.11, -0.47, 0.50, -3.09
450, -0.94, -2.95, -1.14, 0.52, 1.11, -2.92
500, 1.99, -3.63, -0.37, 1.53, 1.95, -1.93
550, -4.20, -3.85, -6.57, 2.92, 2.32, -1.22
600, 3.52, -1.32, 4.67, 3.95, 1.45, -0.39
650, 1.37, -0.01, 9.18, 3.01, 1.30, 1.62
700, -4.08, 0.56, 10.40, 1.80, 0.76, 2.05
750, -7.31, 3.33, 14.76, 0.96, 0.39, 3.08
800, -11.81, 3.04, 14.56, -0.32, -0.17, 2.33
850, -14.60, 3.01, 12.76, -1.21, -0.24, 1.85
900, -14.72, 3.81, 11.57, -2.32, -0.56, 0.92
950, -17.49, 2.99, 5.52, -2.54, -0.33, -0.46
