Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.50, -1.53, 10.11, 0.05, 0.17, 0.21
50, 2.04, -1.97, 11.93, -0.35, 0.66, 1.41
100, -10.32, -1.02, 8.78, -0.77, 0.70, 1.73
150, -11.94, 1.09, 13.74, -1.16, 0.51, 0.93
200, -12.61, 0.63, 9.25, -1.80, 0.75, 0.25
250, -13.88, -0.53, 4.87, -1.54, 0.64, -0.78
300, -12.87, 0.31, 4.39, -1.46, 0.59, -1.60
350, -7.90, -1.17, -2.77, -0.74, 0.55, -2.86
400, 3.22, -2.78, -0.04, 0.24, 0.32, -1.82
450, -2.34, -3.46, -3.63, 1.07, 1.00, -0.91
500, -2.46, -1.73, -3.74, 2.47, 0.32, -0.53
550, -0.62, -0.62, 7.41, 2.73, -0.89, -0.17
600, 4.30, -1.22, 12.87, 2.04, -0.79, 0.83
650, -2.42, 0.21, 15.03, 1.32, -0.51, 2.08
700, -4.06, -0.28, 16.15, 0.72, -0.08, 1.73
750, -7.57, 0.73, 16.69, -0.42, 0.32, 1.91
800, -12.39, 1.36, 15.48, -1.14, 0.27, 1.15
850, -14.76, 2.56, 11.79, -2.16, 0.41, 0.35
900, -14.78, 1.92, 5.42, -2.38, 0.40, -1.07
950, -8.46, -0.88, -1.05, -1.81, 0.25, -1.90
