Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.55, 1.44, 12.81, 0.85, 1.03, 1.10
50, -1.79, 0.94, 9.81, -0.23, 1.12, 2.05
100, -5.87, 2.28, 7.83, -0.17, 0.67, 2.82
150, -14.21, 4.55, 14.26, -1.28, 0.44, 2.14
200, -12.94, 4.55, 10.61, -2.14, -0.21, 1.49
250, -15.26, 6.65, 9.89, -3.32, 0.12, 0.23
300, -17.80, 4.44, 0.22, -2.83, 0.47, -1.45
350, -10.16, 2.27, -0.43, -1.59, 0.55, -2.68
400, -9.42, 2.75, 7.06, -1.38, 0.83, -3.02
450, -2.83, -0.61, -2.79, -1.26, 1.05, -3.24
500, -4.84, -2.72, -3.04, 0.54, 1.80, -2.72
550, 5.27, -5.15, -4.07, 1.72, 2.51, -1.74
600, -1.12, -4.35, -6.88, 3.29, 1.12, 0.10
650, 0.84, -0.41, 10.58, 3.77, -0.38, 1.20
700, 3.97, 0.39, 15.45, 1.71, 0.27, 2.60
750, -3.75, 2.79, 10.66, 0.99, 0.17, 4.01
800, -16.95, 6.18, 20.59, -0.48, -0.28, 3.15
850, -19.47, 5.38, 14.14, -2.48, -1.27, 1.52
900, -21.16, 3.89, 5.18, -2.49, -1.32, -0.24
950, -14.83, 2.54, 0.87, -1.78, -0.34, -2.09
