Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.30, 1.13, 13.97, -0.59, 0.05, 2.36
50, -4.77, 1.89, 14.58, -1.09, -0.29, 2.63
100, -12.97, 5.82, 14.85, -2.06, 0.31, 2.43
150, -18.24, 4.54, 8.92, -2.66, 1.03, 0.36
200, -14.06, 2.41, 3.97, -2.09, 1.61, -1.56
250, -9.89, 1.62, 4.92, -1.76, 0.93, -2.31
300, -7.32, 0.06, 0.62, -1.45, 0.74, -2.69
350, -4.91, -1.31, -1.02, -0.58, 0.64, -2.83
400, -1.67, -2.51, -0.34, 0.38, 1.29, -2.52
450, 0.57, -4.01, -2.24, 1.07, 1.69, -1.84
500, -2.30, -3.38, -5.84, 2.77, 1.60, -1.02
550, 0.12, -1.63, 2.82, 3.44, 0.46, -0.48
600, 3.69, -0.86, 10.81, 3.16, 0.16, 0.74
650, 5.51, 1.18, 13.40, 2.22, 0.18, 2.20
700, -3.88, 3.64, 18.92, 0.97, 0.32, 3.24
750, -13.37, 1.33, 13.16, -0.02, -0.13, 2.83
800, -11.85, 3.11, 22.27, -1.10, -0.19, 1.97
850, -19.30, 4.11, 12.22, -2.63, 0.02, 0.95
900, -19.07, 3.75, 5.35, -2.57, 0.53, -1.11
950, -10.30, 1.22, -0.60, -2.00, 0.20, -2.31
