Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.64, 1.72, 10.62, -0.77, 0.59, 2.11
50, -13.62, 2.39, 14.66, -1.24, 0.40, 1.05
100, -11.44, 2.49, 9.76, -2.32, 0.48, 0.11
150, -9.79, 0.49, 4.22, -2.64, 0.52, -0.78
200, -7.96, -1.64, 2.80, -1.69, 0.69, -1.10
250, -9.73, -1.78, 5.74, -1.40, 0.95, -1.63
300, -9.03, -2.12, 3.90, -1.18, 0.75, -1.96
350, -8.51, -2.90, 0.52, -0.75, 0.67, -2.57
400, -1.99, -4.50, -0.45, -0.14, 0.16, -2.57
450, 1.99, -7.13, -5.00, 0.90, 0.98, -1.81
500, 5.50, -7.41, -7.80, 2.72, 1.78, -0.69
550, 1.63, -1.09, 2.31, 3.89, 0.28, 1.27
600, -1.42, 0.51, 10.53, 3.34, -0.79, 1.81
650, 1.21, 3.00, 19.05, 2.22, -1.03, 2.52
700, -1.43, 2.69, 17.68, 0.71, 0.09, 2.79
750, -10.21, 4.07, 16.93, -0.40, 0.43, 2.96
800, -15.37, 2.30, 13.83, -1.24, 0.06, 1.56
850, -9.22, 3.24, 14.68, -2.29, -0.19, 0.78
900, -12.67, 2.45, 6.23, -2.81, 0.08, 0.20
950, -13.18, 0.94, 2.70, -2.14, 0.40, -1.23
