Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.69, -1.67, 8.59, 0.03, 0.17, 0.17
50, -2.41, -1.53, 12.41, -0.02, 0.32, 0.37
100, -7.32, -0.11, 11.74, -0.35, 0.41, 0.81
150, -8.56, 1.22, 14.46, -1.27, 0.24, 0.23
200, -10.45, 0.99, 11.07, -1.82, 0.22, -0.33
250, -8.05, 0.16, 6.53, -2.11, 0.32, -0.97
300, -5.91, -1.82, 2.03, -1.41, 0.47, -1.25
350, -9.82, -1.80, 1.73, -0.66, 0.66, -1.67
400, -3.67, -2.62, 1.84, 0.32, 0.91, -1.83
450, -3.12, -3.17, -1.47, 0.91, 1.23, -1.59
500, -0.82, -3.02, -1.52, 2.32, 0.43, -1.19
550, 2.60, -2.36, 5.48, 2.62, 0.32, -0.33
600, 3.29, -1.83, 8.15, 2.29, 0.02, 0.75
650, 1.26, 0.23, 15.02, 1.92, -0.22, 1.72
700, -1.07, -0.05, 11.89, 1.09, -0.17, 2.14
750, -4.14, 2.10, 16.08, 0.47, 0.22, 2.41
800, -10.16, 3.62, 16.80, -0.64, -0.01, 2.25
850, -11.63, 3.60, 12.12, -1.42, 0.07, 1.42
900, -12.81, 4.32, 12.35, -2.10, 0.14, 0.47
950, -14.23, 2.73, 5.60, -2.09, 0.36, -0.59
