Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.55, -1.44, 8.22, 0.07, 0.03, -0.00
50, -3.11, -1.62, 7.53, 0.21, 0.11, 0.07
100, -1.41, -1.59, 9.07, 0.27, 0.19, 0.41
150, -3.93, -1.09, 11.02, 0.11, 0.32, 0.92
200, -4.19, -0.80, 12.53, -0.27, 0.16, 1.00
250, -8.85, 0.32, 14.13, -0.81, 0.18, 1.02
300, -10.22, 0.51, 12.77, -1.32, 0.38, 0.41
350, -10.76, 0.44, 9.78, -1.66, 0.47, -0.23
400, -11.23, 0.22, 5.66, -1.69, 0.39, -1.04
450, -9.74, 0.22, 1.90, -1.29, 0.50, -1.95
500, -2.08, -2.13, -1.97, -0.33, 0.43, -2.26
550, 0.99, -2.85, -1.12, 0.64, 0.49, -1.44
600, 0.15, -2.70, 0.90, 1.44, 0.43, -0.84
650, 2.83, -3.47, 2.27, 1.93, -0.15, -0.18
700, 3.00, -2.11, 8.02, 1.88, -0.46, 0.78
750, -0.29, -0.83, 16.55, 1.87, -0.71, 1.28
800, 0.01, -0.41, 20.15, 0.68, -0.20, 1.89
850, -11.03, 0.54, 20.24, -0.86, -0.20, 1.64
900, -13.56, 1.54, 13.61, -1.62, 0.42, 0.84
950, -15.70, 1.56, 8.89, -1.93, 0.37, -0.29
