Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.11, 0.42, 8.70, -0.06, 0.48, 2.80
50, -9.99, 5.61, 15.59, -0.48, -0.04, 3.61
100, -12.31, 6.24, 17.95, -2.27, -0.37, 2.60
150, -18.96, 8.66, 10.95, -3.86, -0.24, 1.57
200, -18.97, 4.39, 0.35, -3.22, 0.57, -1.34
250, -5.99, 0.85, 1.25, -1.96, 0.54, -2.46
300, -4.30, -1.67, 2.23, -1.22, 0.62, -1.99
350, -5.34, -3.06, 0.21, -0.51, 0.68, -1.98
400, -4.17, -3.17, 2.37, 0.14, 0.89, -1.45
450, -7.08, -3.10, 1.93, 0.52, 1.34, -1.53
500, -1.74, -4.22, 0.13, 1.00, 1.09, -1.30
550, -2.27, -3.85, -1.65, 2.12, 1.42, -0.54
600, -1.92, -2.38, 0.35, 3.08, 1.36, 0.03
650, -1.80, 0.18, 5.81, 3.25, 0.74, 0.89
700, -0.64, 2.21, 15.64, 2.64, 0.39, 1.60
750, -4.27, 2.62, 13.74, 0.99, 0.53, 2.57
800, -10.33, 2.70, 9.50, 0.35, -0.22, 2.50
850, -7.63, 3.63, 14.12, -0.43, -0.77, 2.42
900, -13.07, 4.82, 12.94, -1.78, -1.44, 2.11
950, -12.03, 4.60, 11.32, -2.15, -1.56, 1.28
