Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.98, -0.25, 9.91, -0.11, 0.23, 0.37
50, -3.26, 0.06, 11.77, -0.65, 0.44, 1.19
100, -9.57, 2.46, 14.68, -1.53, 0.96, 0.88
150, -12.44, 3.22, 9.60, -2.57, 1.04, 0.17
200, -11.62, 1.63, 2.09, -2.99, 0.75, -0.87
250, -12.41, -1.66, -3.63, -1.47, 1.32, -1.82
300, -10.61, -0.59, 6.70, -0.91, 1.38, -2.39
350, -3.79, -4.67, -3.71, -0.81, 0.65, -2.35
400, -2.73, -6.26, -2.39, 0.39, 0.20, -1.65
450, -1.30, -6.71, -7.68, 1.62, 0.22, -0.89
500, 0.33, -4.50, -0.29, 2.94, -0.54, -0.15
550, 1.26, -1.32, 4.75, 3.43, -0.85, 1.25
600, -3.28, 1.16, 18.24, 2.45, -1.25, 1.66
650, -2.78, 0.72, 16.52, 0.91, -0.38, 2.10
700, -8.60, 1.28, 17.11, -0.19, 0.26, 2.29
750, -14.01, 0.99, 11.34, -1.13, 0.94, 0.81
800, -11.32, 0.96, 9.17, -1.76, 0.86, -0.07
850, -12.97, -0.51, 0.57, -1.62, 0.86, -1.01
900, -6.61, -2.37, -0.12, -0.90, 0.15, -1.59
950, -3.56, -4.49, -2.73, 0.15, 0.03, -1.09
