Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.91, 2.69, 10.25, -1.32, 0.00, 1.98
50, -13.15, 4.82, 16.67, -2.24, -0.94, 1.13
100, -12.21, 6.83, 12.57, -3.88, -1.22, 0.72
150, -15.44, 3.10, 0.26, -3.32, 0.46, -0.84
200, -10.57, -0.07, 0.66, -1.34, 1.43, -2.20
250, -8.64, 1.45, 9.29, -1.25, 1.23, -2.75
300, -5.86, -0.79, 0.60, -1.54, 1.19, -3.06
350, 0.51, -5.24, -7.92, 0.27, 2.28, -2.79
400, -0.92, -4.69, -1.79, 2.03, 1.11, -1.58
450, 1.08, -3.34, -2.32, 3.36, 1.47, -0.92
500, 1.21, -1.34, 9.94, 3.34, 0.50, 0.41
550, 5.52, -0.91, 9.49, 2.42, 1.11, 1.83
600, -7.32, 1.23, 9.35, 1.47, 0.41, 2.67
650, -4.30, 2.38, 11.17, 1.30, 0.10, 2.77
700, -12.79, 3.94, 16.23, -0.11, -0.27, 2.52
750, -15.06, 4.04, 16.19, -1.18, -0.28, 1.53
800, -10.09, 3.48, 11.81, -2.37, -0.83, 0.96
850, -16.43, 4.18, 9.91, -3.01, -0.91, 0.17
900, -15.22, 2.48, 0.13, -2.77, -0.34, -1.54
950, -7.83, -0.53, -2.33, -1.22, 0.19, -2.46
