Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 2.46, -1.46, 12.96, 0.89, 0.58, -0.52
50, 5.78, -0.72, 14.80, -0.55, 0.64, 1.67
100, -8.74, 1.43, 11.15, -1.29, 0.51, 2.91
150, -21.75, 4.02, 13.68, -2.23, 0.30, 1.06
200, -15.04, 2.93, 7.27, -3.02, 0.49, -0.98
250, -10.05, -0.99, -0.51, -2.05, 0.89, -1.68
300, -9.42, -1.45, 1.90, -1.22, 0.58, -1.99
350, -10.10, -2.54, -2.34, -0.53, 1.06, -2.58
400, 1.03, -3.32, -0.05, 0.67, 1.45, -2.57
450, -1.21, -5.51, -5.57, 1.28, 1.46, -1.19
500, -0.23, -3.65, -4.73, 3.08, 1.97, -0.51
550, -2.19, -1.21, 4.76, 3.16, 0.47, 0.49
600, 2.03, -0.15, 14.72, 2.55, -0.53, 1.74
650, -3.07, -0.35, 13.53, 0.57, 0.68, 2.18
700, -7.50, 0.64, 9.01, 0.18, 0.20, 3.21
750, -15.08, 2.29, 14.11, -0.47, -0.34, 2.18
800, -16.03, 2.02, 13.13, -1.43, 0.25, 1.14
850, -12.56, 1.51, 4.56, -2.27, -0.03, 0.33
900, -15.09, 0.66, 3.13, -1.79, -0.36, -0.59
950, -10.41, -0.31, -0.17, -1.28, 0.25, -1.37
