Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.14, -1.10, 8.10, 0.58, 0.77, 0.30
50, -1.61, 1.26, 12.01, 0.36, 0.89, 1.49
100, -11.91, 2.66, 13.64, -0.70, 0.65, 1.13
150, -1.39, 0.53, 12.61, -1.04, 0.79, 1.02
200, -10.48, 3.33, 11.91, -2.11, 0.47, 1.55
250, -16.83, 2.96, 5.08, -2.28, 0.60, 0.25
300, -14.70, 2.52, 4.53, -1.72, 1.15, -1.59
350, -8.15, 1.22, 2.35, -1.30, 1.04, -2.32
400, -6.07, -0.63, -0.55, -0.89, 0.32, -2.19
450, -1.34, -2.02, 2.03, -0.32, 0.16, -1.74
500, -2.45, -3.53, -1.70, 0.22, 0.66, -1.09
550, -6.16, -3.28, -4.63, 1.71, 0.95, -0.99
600, -3.85, -1.96, 1.05, 2.67, -0.28, -0.90
650, 3.00, -2.28, 8.58, 2.65, -0.49, -0.21
700, 5.42, -2.23, 13.66, 1.81, -0.38, 1.45
750, 0.90, -0.25, 13.40, 1.13, -0.23, 2.74
800, -7.85, 2.61, 17.67, 0.12, -0.06, 2.63
850, -13.74, 3.02, 18.99, -1.19, -0.15, 1.98
900, -15.88, 2.86, 12.07, -2.28, -0.24, 0.88
950, -16.46, 2.39, 4.95, -2.31, 0.35, -0.77
