Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.60, -0.49, 7.01, 0.02, -0.01, 0.04
50, -5.15, -0.19, 8.93, -0.06, 0.05, 0.17
100, -2.53, -0.33, 10.41, -0.44, 0.18, 0.60
150, -7.95, 0.17, 11.74, -1.02, 0.52, 0.78
200, -7.09, 0.35, 8.51, -1.43, 0.81, 0.69
250, -12.12, 0.65, 8.33, -1.65, 0.56, 0.24
300, -13.14, 0.59, 7.10, -1.65, 0.05, -0.20
350, -10.65, -0.08, 4.74, -1.74, 0.38, -0.89
400, -10.71, -0.85, 2.59, -1.24, 0.25, -1.39
450, -8.71, -1.91, 0.08, -0.71, 0.05, -1.80
500, -3.74, -2.79, -1.41, 0.15, 0.30, -1.72
550, -2.89, -3.45, -1.96, 1.00, 0.12, -1.41
600, 2.28, -3.44, -2.67, 2.08, 0.09, -0.59
650, 1.20, -2.15, 5.27, 2.23, -0.70, 0.40
700, 3.14, -0.92, 9.28, 2.16, -1.08, 1.46
750, -6.34, 0.13, 10.61, 1.49, -0.97, 1.66
800, -3.77, 0.01, 13.67, 1.15, -0.65, 1.02
850, -4.63, 0.50, 18.09, 0.19, -0.23, 1.38
900, -10.11, 1.04, 15.30, -0.78, 0.33, 1.14
950, -11.72, 1.60, 11.69, -1.37, 0.57, 0.51
