Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.35, -0.30, 8.69, -1.95, 0.49, -0.65
50, -10.25, -1.34, 3.49, -1.81, 0.20, -0.97
100, -10.93, -0.83, 2.16, -1.25, 0.20, -1.53
150, -11.99, -0.15, 1.57, -0.77, 0.51, -2.81
200, -0.57, -1.99, 0.66, -0.41, 0.17, -2.66
250, -0.58, -4.06, -3.43, 0.40, 0.64, -1.85
300, -1.53, -3.99, -5.05, 2.04, 1.13, -1.37
350, 2.02, -3.22, 4.00, 2.52, 0.25, -0.54
400, 2.39, -2.37, 6.51, 2.67, 0.13, 0.41
450, 0.53, -1.23, 9.89, 2.35, -0.04, 1.36
500, -2.34, -0.18, 14.81, 1.62, -0.32, 2.02
550, -2.36, -0.60, 13.04, 1.04, 0.04, 2.01
600, -2.98, 0.33, 17.60, 0.25, 0.30, 2.62
650, -12.86, 2.92, 16.69, -1.03, 0.99, 2.66
700, -18.48, 3.41, 9.77, -1.88, 0.55, 1.05
750, -14.56, 2.42, 8.14, -2.09, 0.01, -0.31
800, -14.66, 1.23, 2.14, -1.76, 0.37, -1.53
850, -6.96, -0.67, -1.47, -0.73, 0.12, -2.26
900, -1.75, -2.19, -0.74, 0.22, -0.02, -1.83
950, -1.70, -2.73, -1.45, 1.42, 0.08, -1.07
