Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.74, -1.46, 11.58, -0.21, 0.11, 0.27
50, -4.47, -0.66, 13.66, -0.81, 0.31, 0.44
100, -12.73, -0.15, 12.03, -1.22, 0.30, -0.01
150, -8.29, -1.15, 8.94, -1.71, 0.06, -0.95
200, -9.84, -1.32, 8.48, -1.57, 0.28, -1.25
250, -9.70, -1.37, 5.87, -1.42, 0.44, -1.94
300, -1.22, -3.73, -2.77, -0.62, 0.70, -2.12
350, -0.52, -3.94, -5.88, 1.36, 1.15, -1.51
400, 1.52, -0.95, 2.33, 2.71, 0.39, -0.80
450, 5.08, -1.39, 5.84, 2.46, -0.04, 0.31
500, 0.71, -1.04, 12.52, 1.95, -0.32, 0.78
550, 0.85, -1.35, 11.83, 1.43, -0.37, 1.32
600, -0.23, -0.15, 17.04, 0.85, -0.28, 1.75
650, -6.92, 0.33, 14.84, 0.04, -0.05, 1.78
700, -6.35, 1.68, 18.49, -0.64, 0.33, 1.34
750, -12.84, 1.87, 12.20, -1.51, 0.45, 0.63
800, -10.69, 0.99, 8.20, -1.72, 0.17, -0.11
850, -11.19, -0.37, 2.73, -1.25, 0.37, -0.93
900, -6.25, -1.70, 0.39, -0.75, -0.01, -1.41
950, -0.22, -2.89, 1.21, 0.44, -0.28, -1.12
