Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.48, 0.34, 11.06, -0.47, 0.89, 1.86
50, -6.77, 0.78, 9.88, -0.90, 0.28, 2.05
100, -10.25, 3.29, 14.12, -1.66, 0.20, 1.94
150, -17.88, 3.25, 10.19, -2.13, 0.45, 0.56
200, -12.32, 2.22, 6.67, -2.32, 0.65, -0.77
250, -11.81, 2.20, 6.35, -2.69, 0.53, -1.97
300, -7.46, -0.68, -1.88, -2.00, 0.89, -2.42
350, -7.07, -2.09, -0.99, -0.98, 0.90, -2.43
400, -6.05, -2.76, -1.88, -0.26, 0.67, -2.72
450, -0.62, -4.79, -3.14, 0.65, 1.21, -2.47
500, 2.25, -6.15, -2.56, 1.43, 1.08, -1.52
550, -0.05, -4.92, -4.36, 2.83, 0.98, -0.56
600, 0.90, -2.47, 4.37, 3.39, 0.27, 0.22
650, -1.08, -1.51, 8.84, 3.21, -0.14, 0.76
700, 3.10, -0.68, 10.66, 2.78, 0.05, 1.83
750, -6.04, 3.01, 18.70, 1.69, -0.30, 2.62
800, -6.48, 0.97, 14.67, 0.58, 0.19, 2.02
850, -5.91, 1.98, 19.29, -0.46, 0.26, 2.12
900, -13.27, 2.79, 13.65, -1.75, 0.03, 1.87
950, -13.23, 2.45, 8.54, -2.25, -0.51, 0.67
