Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.74, -1.59, 10.63, -0.07, 0.13, 0.38
50, -2.71, -1.70, 11.23, -0.56, 0.55, 0.97
100, -8.24, -1.43, 10.18, -0.70, 0.52, 0.86
150, -8.37, 0.18, 14.16, -1.24, 0.83, 0.67
200, -13.85, 0.20, 8.79, -1.69, 0.91, 0.04
250, -13.69, 0.68, 6.87, -1.85, 0.68, -1.32
300, -7.43, -0.39, 3.40, -1.71, 0.73, -2.07
350, -2.43, -2.56, -1.83, -1.16, 0.88, -2.03
400, -2.67, -4.34, -5.05, 0.06, 0.71, -1.51
450, -1.70, -4.12, -3.81, 1.43, 0.59, -1.00
500, -2.27, -3.29, 0.34, 2.08, 0.05, -0.41
550, -1.58, -1.98, 6.94, 2.58, -0.70, 0.05
600, -1.25, -2.51, 10.04, 1.86, -0.42, 0.44
650, 1.60, -2.69, 8.20, 1.58, -0.56, 1.03
700, 0.96, -0.39, 16.97, 1.32, -0.11, 2.42
750, -11.36, 0.99, 17.53, -0.06, -0.13, 1.91
800, -8.77, -0.62, 14.66, -0.63, 0.40, 1.19
850, -11.34, 0.50, 11.93, -1.43, 0.51, 0.81
900, -14.23, 0.88, 8.54, -1.69, 0.37, -0.15
950, -10.57, -0.12, 5.04, -1.63, 0.72, -1.01
