Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.74, -2.03, 9.52, 0.06, 0.11, 0.18
50, -1.86, -2.01, 12.50, -0.13, 0.34, 0.57
100, -6.79, -1.05, 15.40, -0.59, 0.27, 0.54
150, -9.34, 0.26, 15.62, -1.37, 0.33, 0.18
200, -6.84, -0.66, 10.74, -1.72, 0.09, -0.42
250, -8.07, 0.09, 9.64, -1.78, 0.58, -0.81
300, -5.12, -1.72, 0.11, -1.57, 0.55, -1.39
350, -2.99, -3.15, -1.92, -0.39, 0.61, -1.46
400, -1.08, -3.23, -1.75, 0.60, 0.58, -1.20
450, -2.97, -2.72, 2.15, 1.53, 0.58, -1.09
500, 2.26, -3.94, 5.75, 1.42, -0.26, -0.55
550, 1.24, -3.39, 5.68, 1.88, -0.24, 0.10
600, 0.24, -2.16, 10.74, 1.59, -0.48, 0.51
650, 0.57, -1.12, 11.88, 1.28, -0.34, 0.76
700, -0.47, -1.35, 15.29, 0.66, -0.46, 1.04
750, -0.56, -1.61, 15.94, 0.13, -0.24, 1.45
800, -8.21, 0.16, 18.62, -0.65, -0.03, 1.38
850, -9.90, 0.29, 13.68, -1.24, 0.54, 0.73
900, -7.98, 0.22, 12.40, -1.67, 0.76, 0.16
950, -11.21, -0.91, 3.67, -1.72, 0.84, -0.67
