Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.03, -0.84, 12.61, -1.00, 0.45, 1.08
50, -9.94, 0.23, 9.68, -1.50, 0.41, 1.05
100, -9.67, 0.07, 9.99, -1.70, 0.09, 0.39
150, -12.74, -0.20, 6.93, -1.67, 0.87, -0.01
200, -10.93, -0.59, 7.04, -1.51, 0.54, -0.80
250, -10.60, -1.22, 3.43, -1.37, 0.50, -1.27
300, -8.76, -1.62, 2.86, -0.90, 0.49, -1.76
350, -6.36, -2.59, -0.33, -0.57, 0.40, -1.85
400, -3.61, -3.53, -2.55, 0.32, 0.38, -1.91
450, -1.56, -3.09, -0.03, 1.06, 0.49, -1.58
500, 0.99, -3.48, 0.95, 1.76, 0.35, -0.88
550, 0.59, -3.20, 3.83, 1.68, -0.30, -0.04
600, -2.19, -2.24, 5.23, 2.01, -0.20, 0.36
650, -2.70, -2.01, 9.17, 1.96, -0.82, 0.60
700, -2.28, -1.74, 10.25, 1.82, -0.84, 1.08
750, -0.99, -1.76, 17.79, 1.11, -0.80, 1.22
800, -5.09, -1.93, 18.67, 0.17, -0.23, 1.37
850, -7.44, -1.14, 15.82, -0.85, 0.67, 1.36
900, -12.58, 0.39, 12.15, -1.43, 0.73, 0.73
950, -11.46, -0.34, 7.44, -1.61, 0.47, 0.01
