Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.04, -2.19, 12.46, -0.86, 0.35, 0.29
50, -9.09, -1.14, 13.27, -1.36, 0.40, 0.14
100, -11.73, -0.88, 8.33, -1.65, 0.05, -0.51
150, -10.09, -0.60, 6.01, -1.45, 0.36, -1.32
200, -5.54, -1.98, 0.34, -0.95, 0.18, -1.47
250, -4.88, -2.10, -1.87, 0.08, 0.55, -1.65
300, -1.76, -2.08, -1.06, 1.32, 0.61, -1.55
350, 1.42, -2.70, -2.35, 1.88, 0.30, -0.89
400, 1.21, -1.42, 7.35, 2.38, -0.58, -0.22
450, 4.84, -2.52, 9.45, 1.83, -0.72, 0.38
500, 1.28, -1.75, 13.86, 1.42, -0.57, 1.07
550, 0.68, -2.01, 16.17, 0.85, -0.47, 1.46
600, -4.36, -1.09, 17.74, -0.12, -0.20, 1.63
650, -8.74, 0.68, 18.31, -0.91, 0.42, 1.30
700, -12.65, 1.57, 13.65, -1.71, 0.64, 0.60
750, -12.15, -0.34, 4.81, -1.78, 0.43, -0.28
800, -10.75, -1.62, 0.40, -1.07, 0.20, -1.24
850, -2.72, -2.76, 1.16, 0.04, -0.07, -1.35
900, 1.77, -2.72, 7.21, 0.21, -0.16, -0.67
950, -1.74, -3.09, 6.27, 0.17, 0.06, -0.22
