Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.01, -1.01, 6.84, 0.02, 0.04, -0.34
50, 3.06, -1.50, 8.33, 0.19, 0.29, 0.43
100, 0.47, -0.09, 10.27, 0.21, 0.57, 1.96
150, -4.18, 0.34, 7.29, -0.10, 0.20, 2.25
200, -9.59, 2.81, 13.73, -0.63, 0.65, 2.09
250, -15.37, 3.50, 14.54, -1.82, 0.65, 0.79
300, -8.50, 3.31, 12.93, -2.80, 0.53, -0.02
350, -12.77, 1.64, 2.98, -2.98, 1.04, -0.61
400, -14.16, 0.29, -0.38, -1.90, 0.99, -2.01
450, -6.51, -1.41, 2.12, -0.89, 0.59, -2.46
500, -6.69, -2.36, 0.74, -0.48, 0.64, -2.50
550, -2.77, -3.89, 0.11, 0.25, 0.54, -2.35
600, 0.49, -4.88, 1.37, 0.90, 1.10, -1.57
650, 1.81, -6.10, -8.02, 2.00, 1.07, -0.61
700, -0.80, -1.92, 1.03, 3.59, 0.37, 0.35
750, -2.52, -0.29, 12.84, 3.19, -1.08, 0.84
800, 2.87, -0.72, 16.86, 1.70, -0.81, 1.67
850, -3.86, 0.96, 15.50, 0.53, -0.05, 2.40
900, -7.25, 0.37, 13.31, -0.04, 0.17, 1.95
950, -7.10, 0.38, 13.18, -0.85, 0.39, 1.87
