Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -14.11, 3.09, 10.90, -2.46, 0.36, 0.75
50, -14.01, 2.46, 4.66, -2.55, 0.21, -0.80
100, -11.31, 0.88, 3.02, -1.92, 0.11, -1.76
150, -6.63, -0.14, 4.47, -1.39, 0.54, -2.45
200, -2.31, -2.77, -1.52, -0.68, 1.33, -2.50
250, 0.86, -5.21, -9.28, 1.35, 2.35, -1.84
300, 0.95, -2.24, -13.56, 4.37, 2.34, -0.90
350, 4.86, 4.86, 12.06, 4.37, 0.25, 1.13
400, -2.38, 4.20, 18.89, 2.13, 0.30, 2.10
450, -1.29, 2.71, 7.71, 1.66, -0.40, 2.69
500, -8.34, 7.29, 21.82, 0.54, -0.58, 2.88
550, -10.78, 5.58, 15.73, -1.10, -1.05, 2.25
600, -11.17, 6.45, 15.96, -1.89, -0.32, 1.48
650, -15.26, 5.67, 10.84, -2.78, -0.66, 0.32
700, -10.26, 3.63, 4.18, -2.47, -0.18, -1.05
750, -5.42, 0.88, 3.81, -1.93, 0.02, -1.64
800, -1.34, -2.19, -2.14, -0.72, 0.30, -1.23
850, -6.68, -2.50, -4.84, 1.12, 0.05, -1.14
900, -1.18, 0.37, 14.55, 1.75, -0.74, -1.11
950, 4.43, -1.32, 13.82, 0.29, -0.13, -0.05
