Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.08, 1.15, 13.29, -1.03, 0.89, 1.51
50, -12.54, 3.19, 14.62, -1.89, 0.92, 0.80
100, -12.07, 2.17, 9.61, -2.44, 1.05, -0.71
150, -8.46, 1.05, 5.79, -2.13, 1.09, -1.75
200, -7.28, -0.49, 1.73, -1.69, 1.64, -2.40
250, -0.87, -4.06, -5.61, 0.35, 2.29, -2.63
300, -0.19, -4.40, -7.58, 2.48, 2.10, -1.55
350, 1.30, -1.13, -1.14, 3.96, 1.27, -0.72
400, 5.22, 2.68, 13.57, 4.01, -0.06, 1.12
450, -1.58, 2.73, 17.43, 1.90, -0.10, 2.05
500, -1.74, 3.07, 13.18, 1.24, 0.23, 2.49
550, -9.77, 5.00, 20.95, -0.17, -0.10, 2.56
600, -11.91, 3.73, 13.66, -1.50, -0.51, 1.62
650, -7.02, 4.32, 13.64, -2.61, -1.49, 1.52
700, -15.89, 4.70, 8.27, -2.95, -0.41, 0.43
750, -11.99, 2.09, 1.76, -2.12, 0.65, -1.75
800, -1.91, -1.70, 1.55, -0.91, 0.72, -1.96
850, -1.22, -3.27, -2.94, -0.06, 0.06, -1.12
900, -2.72, -2.49, -0.55, 2.17, -0.17, -0.91
950, 4.21, -0.45, 20.30, 1.38, -0.33, 0.01
