Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.71, 7.86, 19.25, 0.57, -0.39, 3.04
50, -9.08, 6.42, 15.21, -0.83, -0.01, 2.66
100, -11.48, 7.32, 17.62, -2.35, -0.82, 2.11
150, -11.88, 6.92, 9.35, -3.31, -0.05, 1.46
200, -15.45, 6.87, 7.47, -3.36, 0.92, -0.23
250, -13.86, 4.79, 2.35, -2.91, 1.32, -2.03
300, -9.05, 1.43, 0.55, -1.80, 0.30, -2.64
350, -4.70, -0.51, 1.13, -1.10, 0.85, -2.94
400, -2.25, -3.07, -1.12, -0.36, 0.79, -2.34
450, -0.97, -4.54, -5.48, 1.10, 1.77, -1.86
500, -3.83, -2.60, -2.56, 2.78, 1.38, -1.20
550, 0.07, -0.41, 2.61, 3.87, 0.73, -0.48
600, 3.89, -0.38, 13.66, 3.08, 0.40, 0.71
650, 2.23, 2.64, 17.74, 1.42, 0.52, 2.60
700, -14.78, 3.48, 14.49, -0.09, -0.12, 2.84
750, -11.66, 2.55, 14.91, -0.91, -0.53, 1.51
800, -14.04, 3.28, 12.06, -2.18, -0.95, 0.88
850, -16.53, 1.67, 2.24, -1.99, -0.09, -0.62
900, -7.42, -0.67, -0.80, -0.49, 0.26, -1.84
950, -1.51, -2.91, 0.55, 0.28, 0.06, -1.31
