Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.98, 3.01, 9.86, -1.43, 0.24, 2.50
50, -10.22, 2.58, 16.04, -1.80, -0.37, 1.77
100, -20.10, 8.01, 15.94, -3.25, -0.01, 0.98
150, -15.35, 4.73, 2.71, -3.70, 0.29, -1.66
200, -4.91, -0.28, -1.91, -2.13, 1.15, -2.41
250, -7.65, -0.17, 3.53, -1.06, 1.10, -2.41
300, -2.02, -3.44, -2.66, -0.79, 0.85, -2.56
350, -3.16, -3.91, -9.82, 1.40, 2.26, -2.25
400, -1.30, -2.57, -3.82, 3.51, 1.87, -1.78
450, 9.57, -1.59, -0.60, 4.05, 1.84, 0.05
500, -0.38, 4.63, 8.36, 4.37, 0.55, 2.25
550, -4.30, 5.96, 12.74, 3.16, 0.20, 2.56
600, -4.33, 7.08, 19.35, 1.80, 0.04, 2.80
650, -10.44, 6.12, 17.31, -0.43, -0.11, 2.69
700, -6.26, 5.37, 13.28, -1.04, -0.44, 2.33
750, -12.17, 8.47, 19.63, -2.39, -0.36, 2.33
800, -19.22, 9.54, 11.65, -3.82, -0.95, 0.81
850, -15.56, 4.98, 0.95, -3.10, 0.12, -1.29
900, -7.75, 3.37, 3.74, -1.94, 0.86, -2.88
950, 0.49, -0.98, 1.25, -1.43, -0.13, -2.18
