Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.12, -0.22, 12.70, -0.25, 0.62, 1.52
50, -11.24, 0.56, 12.31, -0.73, 0.90, 1.53
100, -7.85, 0.94, 12.85, -1.57, 0.87, 0.58
150, -9.14, 1.19, 9.89, -2.23, 0.50, 0.74
200, -15.60, 0.61, 7.26, -2.02, 0.77, -0.39
250, -10.78, -0.36, 4.15, -2.01, 0.44, -1.38
300, -8.97, -1.41, 0.35, -1.11, 0.72, -1.79
350, -6.30, -1.53, -1.65, -0.48, 0.29, -2.14
400, -2.37, -2.63, -8.00, 1.25, 0.61, -2.01
450, 1.81, -0.81, -1.35, 2.73, 0.71, -1.40
500, 2.62, -0.04, 4.14, 3.27, -0.48, -0.18
550, 5.50, -1.30, 8.65, 2.96, 0.27, 0.75
600, -3.32, 1.04, 17.31, 1.69, 0.03, 2.22
650, -6.05, -0.01, 15.67, 1.11, -0.37, 2.02
700, -7.08, 1.99, 19.78, -0.19, -0.00, 1.90
750, -13.27, 3.16, 17.11, -1.69, 0.06, 1.34
800, -12.28, 3.73, 12.55, -2.78, -0.48, 0.44
850, -16.51, 4.24, 6.36, -3.10, -0.19, -0.69
900, -8.94, -0.16, -4.16, -2.27, -0.21, -2.11
950, -0.39, -2.98, -4.26, -0.26, 0.31, -1.84
