Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.67, -3.03, 11.64, -0.18, 0.28, 0.41
50, -5.82, -2.72, 11.62, -0.35, 0.29, 0.43
100, -5.87, -2.14, 14.23, -0.75, 0.32, 0.14
150, -9.12, -1.43, 11.64, -1.21, 0.41, -0.18
200, -7.59, -1.46, 9.12, -1.33, 0.30, -0.79
250, -5.80, -2.01, 4.94, -1.15, 0.35, -0.95
300, -4.81, -2.81, -0.50, -0.65, 0.44, -1.21
350, -2.21, -3.28, -0.92, 0.37, 0.49, -1.26
400, -0.73, -3.19, 0.45, 1.07, 0.36, -0.92
450, -0.63, -2.96, 3.31, 1.50, -0.03, -0.63
500, 2.26, -2.93, 7.41, 1.69, -0.44, -0.32
550, 3.08, -2.83, 9.72, 1.50, -0.27, 0.34
600, 0.10, -2.08, 10.67, 1.33, -0.31, 0.62
650, 3.47, -2.46, 13.55, 1.13, -0.18, 0.95
700, -2.22, -1.33, 15.49, 0.52, -0.07, 1.57
750, -6.62, 0.21, 17.94, -0.05, 0.15, 1.31
800, -8.84, 1.01, 14.97, -0.99, 0.76, 0.95
850, -9.55, -0.51, 8.49, -1.11, 0.45, 0.26
900, -8.89, -0.57, 7.64, -0.98, 0.37, -0.10
950, -6.82, -0.83, 6.04, -0.76, 0.15, -0.76
