Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.96, 1.58, 4.97, 0.02, -0.48, 0.03
50, -8.32, 0.62, 5.23, 0.26, -0.35, 0.47
100, -8.03, 1.98, 5.03, 0.29, 0.28, 0.82
150, -6.79, 2.31, 6.54, 0.47, 2.16, 0.60
200, -7.85, 4.25, 3.71, -0.10, 3.68, 0.69
250, -9.24, 3.47, 0.86, -0.08, -2.26, 1.55
300, -7.44, 3.49, 4.68, 0.14, -1.28, 1.37
350, -5.50, 5.95, 14.25, -0.28, -0.29, 1.74
400, -29.45, 9.00, 8.80, -1.86, -1.08, -0.44
450, -11.86, 9.31, 6.62, -1.86, -0.69, -3.49
500, -5.45, 8.81, 19.91, -2.23, 0.47, -3.43
550, -6.04, 10.26, 6.63, -4.37, 0.54, -4.23
600, -0.33, 3.09, -4.90, -3.89, -0.02, -3.71
650, 2.03, -4.20, -7.97, -2.33, -0.17, -2.49
700, 1.80, -7.21, -8.05, -0.81, 0.07, -1.59
750, 5.73, -7.98, -18.38, 1.28, 1.59, 0.02
800, 9.24, 0.11, -11.46, 4.37, 0.75, 2.12
850, -0.70, 9.84, 2.32, 4.37, 0.02, 4.37
900, -3.29, 12.60, 15.64, 4.37, -0.08, 4.37
950, -30.11, 11.61, 22.52, 1.87, 0.10, 3.24
